Date,Close/Last,Open,High,Low
12/03/2020,5574.36,5581.53,5584.10,5546.29
12/02/2020,5583.01,5563.05,5585.87,5549.79
12/01/2020,5581.64,5542.46,5589.68,5529.25
11/30/2020,5518.55,5564.16,5599.94,5518.55
11/27/2020,5598.18,5563.04,5612.76,5556.62
11/26/2020,5566.79,5589.38,5592.78,5559.72
11/25/2020,5571.29,5577.97,5589.78,5545.01
11/24/2020,5558.42,5546.07,5574.69,5536.11
11/23/2020,5492.15,5543.83,5555.83,5492.15
11/20/2020,5495.89,5463.99,5524.25,5461.39
11/19/2020,5474.66,5458.02,5490.18,5449.45
11/18/2020,5511.45,5468.17,5521.01,5452.12
11/17/2020,5483.00,5468.29,5487.31,5441.26
11/16/2020,5471.48,5427.31,5518.91,5402.31
11/13/2020,5380.16,5343.32,5411.12,5343.25
11/12/2020,5362.57,5394.37,5421.40,5348.63
11/11/2020,5445.21,5433.66,5462.95,5408.67
11/10/2020,5418.97,5351.31,5439.08,5316.30
11/09/2020,5336.32,5036.92,5387.49,5021.33
11/06/2020,4960.88,4964.26,4997.74,4915.24
11/05/2020,4983.99,4956.02,4998.19,4942.18
11/04/2020,4922.85,4736.46,4926.56,4730.31
11/03/2020,4805.61,4743.86,4812.29,4730.23
11/02/2020,4691.14,4614.95,4705.11,4581.86
10/30/2020,4594.24,4519.37,4601.74,4515.70
10/29/2020,4569.67,4571.13,4606.72,4512.57
10/28/2020,4571.12,4635.19,4640.63,4521.61
10/27/2020,4730.66,4818.98,4819.26,4723.70
10/26/2020,4816.12,4844.64,4896.47,4814.99
10/23/2020,4909.64,4843.28,4934.71,4843.14
10/22/2020,4851.38,4830.44,4873.90,4783.65
10/21/2020,4853.95,4945.33,4950.25,4849.01
10/20/2020,4929.28,4932.87,4968.61,4914.49
10/19/2020,4929.27,4955.39,4993.39,4881.46
10/16/2020,4935.86,4904.10,4957.60,4875.76
10/15/2020,4837.42,4873.03,4888.71,4808.58
10/14/2020,4941.66,4956.69,4965.32,4928.43
10/13/2020,4947.61,4976.28,4978.33,4928.64
10/12/2020,4979.29,4952.47,4998.51,4944.00
10/09/2020,4946.81,4925.41,4954.02,4918.06
10/08/2020,4911.94,4910.49,4936.04,4877.10
10/07/2020,4882.00,4888.49,4915.63,4865.26
10/06/2020,4895.46,4881.80,4925.71,4850.36
10/05/2020,4871.87,4863.63,4876.86,4842.26
10/02/2020,4824.88,4769.43,4824.88,4757.22
10/01/2020,4824.04,4850.20,4871.83,4804.77
09/30/2020,4803.44,4793.19,4854.02,4782.69
09/29/2020,4832.07,4832.87,4846.63,4806.45
09/28/2020,4843.27,4806.14,4849.97,4788.18
09/25/2020,4729.66,4754.81,4760.90,4666.26
09/24/2020,4762.62,4746.10,4806.83,4743.38
09/23/2020,4802.26,4824.17,4871.45,4802.26
09/22/2020,4772.84,4809.57,4827.00,4772.84
09/21/2020,4792.04,4949.76,4951.47,4779.21
09/18/2020,4978.18,5035.94,5041.33,4978.18
09/17/2020,5039.50,5005.89,5053.32,4995.65
09/16/2020,5074.42,5065.75,5091.52,5029.56
09/15/2020,5067.93,5056.90,5087.99,5035.10
09/14/2020,5051.88,5071.87,5087.52,5034.91
09/11/2020,5034.14,5014.97,5053.63,4997.86
09/10/2020,5023.93,5039.48,5062.89,5005.84
09/09/2020,5042.98,4980.46,5058.35,4966.84
09/08/2020,4973.52,5052.88,5061.60,4935.38
09/07/2020,5053.72,4979.87,5064.64,4979.87
09/04/2020,4965.07,4974.69,5068.88,4928.79
09/03/2020,5009.52,5074.64,5131.39,4982.34
09/02/2020,5031.74,4969.62,5062.01,4959.64
09/01/2020,4938.10,4974.42,4993.56,4892.83
08/31/2020,4947.22,5041.34,5067.55,4942.18
08/28/2020,5002.94,5031.31,5031.53,4970.64
08/27/2020,5015.97,5052.26,5052.51,5005.46
08/26/2020,5048.43,4991.63,5050.10,4977.94
08/25/2020,5008.27,5023.06,5073.61,5008.27
08/24/2020,5007.89,4948.71,5013.70,4938.69
08/21/2020,4896.33,4927.61,4939.25,4839.08
08/20/2020,4911.24,4914.69,4937.95,4888.15
08/19/2020,4977.23,4934.79,4977.23,4917.53
08/18/2020,4938.06,4951.98,5001.29,4924.15
08/17/2020,4971.94,4972.59,4995.55,4937.72
08/14/2020,4962.93,5018.95,5021.03,4921.58
08/13/2020,5042.38,5055.42,5079.02,5037.55
08/12/2020,5073.31,5017.73,5096.53,5010.80
08/11/2020,5027.99,4952.41,5052.12,4945.14
08/10/2020,4909.51,4905.27,4937.63,4878.58
08/07/2020,4889.52,4873.10,4896.21,4843.90
08/06/2020,4885.13,4919.41,4951.86,4860.98
08/05/2020,4933.34,4916.96,4954.60,4907.41
08/04/2020,4889.52,4905.66,4920.80,4856.65
08/03/2020,4875.93,4797.06,4899.52,4763.60
07/31/2020,4783.69,4866.24,4902.90,4783.69
07/30/2020,4852.94,4952.08,4954.05,4801.02
07/29/2020,4958.74,4948.48,4978.50,4945.58
07/28/2020,4928.94,4930.10,4950.01,4893.63
07/27/2020,4939.62,4944.30,4957.77,4923.19
07/24/2020,4956.43,4973.73,4982.12,4925.41
07/23/2020,5033.76,5064.72,5083.97,5019.21
07/22/2020,5037.12,5098.48,5099.29,5028.48
07/21/2020,5104.28,5129.78,5172.98,5097.42
07/20/2020,5093.18,5058.48,5100.79,5015.11
07/17/2020,5069.42,5088.00,5091.13,5045.07
07/16/2020,5085.28,5076.52,5105.12,5048.32
07/15/2020,5108.98,5045.92,5145.33,5039.19
07/14/2020,5007.46,4990.48,5007.46,4941.73
07/13/2020,5056.23,5026.20,5060.43,4980.12
07/10/2020,4970.48,4891.61,4974.37,4882.50
07/09/2020,4921.01,5006.52,5014.85,4911.56
07/08/2020,4981.13,5004.82,5040.52,4969.83
07/07/2020,5043.73,5054.04,5056.52,5009.03
07/06/2020,5081.51,5112.50,5121.72,5059.07
07/03/2020,5007.14,5056.67,5062.51,4982.24
07/02/2020,5049.38,4963.13,5072.71,4956.66
07/01/2020,4926.94,4939.80,4963.37,4851.37
06/30/2020,4935.99,4958.94,4967.35,4901.96
06/29/2020,4945.46,4887.23,4977.63,4867.33
06/26/2020,4909.64,0.00,0.00,0.00
06/25/2020,4918.58,4860.16,4941.96,4795.05
06/24/2020,4871.36,4985.63,5004.04,4871.36
06/23/2020,5017.68,4972.88,5046.31,4962.60
06/22/2020,4948.70,4928.01,5006.40,4902.06
06/19/2020,4979.45,4997.53,5040.47,4979.45
06/18/2020,4958.75,4978.30,5017.18,4908.60
06/17/2020,4995.97,4952.57,5026.84,4952.57
06/16/2020,4952.46,4922.79,5006.79,4887.56
06/15/2020,4815.72,4716.98,4841.53,4691.81
06/12/2020,4839.26,4774.11,4940.79,4759.17
06/11/2020,4815.60,4925.95,4956.30,4815.60
06/10/2020,5053.42,5119.86,5152.45,5043.57
06/09/2020,5095.11,5187.09,5203.42,5053.21
06/08/2020,5175.52,5159.30,5213.67,5137.20
06/05/2020,5197.79,5060.92,5199.65,5060.92
06/04/2020,5011.98,4994.18,5052.75,4966.82
06/03/2020,5022.38,4911.45,5026.45,4909.99
06/02/2020,4858.97,4799.88,4880.15,4795.28
05/29/2020,4762.78,4776.72,4782.03,4721.63
05/28/2020,4771.39,4718.11,4784.09,4701.52
05/27/2020,4688.74,4621.77,4711.99,4614.41
05/26/2020,4606.24,4588.30,4619.84,4573.89
05/25/2020,4539.91,4482.54,4539.91,4451.56
05/22/2020,4444.56,4381.82,4475.35,4368.80
05/21/2020,4445.45,4443.92,4498.08,4429.27
05/20/2020,4496.98,4434.62,4499.79,4396.20
05/19/2020,4458.16,4536.07,4543.86,4421.11
05/18/2020,4498.34,4361.03,4508.95,4354.73
05/15/2020,4277.63,4314.97,4335.77,4255.19
05/14/2020,4273.13,4294.01,4313.26,4194.58
05/13/2020,4344.95,4420.50,4426.91,4336.56
05/12/2020,4472.50,4473.43,4499.39,4453.65
05/11/2020,4490.22,4561.19,4569.76,4460.24
05/08/2020,4549.64,4538.09,4560.19,4519.59
05/07/2020,4501.44,4456.44,4503.94,4440.98
05/06/2020,4433.38,4484.16,4484.16,4425.78
05/05/2020,4483.13,4455.74,4492.52,4419.95
05/04/2020,4378.23,4413.14,4434.29,4362.13
04/30/2020,4572.18,4693.28,4719.74,4554.91
04/29/2020,4671.11,4566.29,4678.93,4552.81
04/28/2020,4569.79,4507.42,4601.94,4493.51
04/27/2020,4505.26,4479.86,4505.26,4448.05
04/24/2020,4393.32,4387.03,4448.73,4366.09
04/23/2020,4451.00,4450.19,4495.90,4395.75
04/22/2020,4411.80,4382.20,4417.57,4361.44
04/21/2020,4357.46,4467.49,4477.31,4357.46
04/20/2020,4528.30,4531.34,4536.20,4426.24
04/17/2020,4499.01,4470.92,4550.78,4464.09
04/16/2020,4350.16,4402.38,4418.65,4318.90
04/15/2020,4353.72,4511.87,4525.50,4335.59
04/14/2020,4523.91,4553.55,4577.84,4497.56
04/09/2020,4506.85,4512.30,4543.69,4409.04
04/08/2020,4442.75,4397.36,4442.75,4333.09
04/07/2020,4438.27,4489.40,4527.60,4379.27
04/06/2020,4346.14,4298.50,4353.21,4268.52
04/03/2020,4154.58,4204.81,4214.59,4142.28
04/02/2020,4220.96,4243.84,4265.56,4143.16
04/01/2020,4207.24,4259.94,4266.69,4186.45
03/31/2020,4396.12,4437.78,4468.52,4309.72
03/30/2020,4378.51,4362.09,4379.15,4216.41
03/27/2020,4351.49,4433.95,4471.37,4288.66
03/26/2020,4543.58,4332.79,4543.58,4296.06
03/25/2020,4432.30,4339.71,4453.01,4221.32
03/24/2020,4242.70,4087.61,4242.70,4038.06
03/23/2020,3914.31,3869.01,4097.82,3851.17
03/20/2020,4048.80,4066.79,4109.11,3984.30
03/19/2020,3855.50,3833.99,3909.15,3691.08
03/18/2020,3754.84,3905.53,3908.72,3726.45
03/17/2020,3991.78,4041.33,4046.81,3759.00
03/16/2020,3881.46,3886.82,3962.01,3632.06
03/13/2020,4118.36,4234.37,4438.51,4055.19
03/12/2020,4044.26,4374.67,4404.26,4025.89
03/11/2020,4610.25,4716.22,4766.00,4603.05
03/10/2020,4636.61,4770.62,4924.84,4615.16
03/09/2020,4707.91,4845.27,4863.34,4691.20
03/06/2020,5139.11,5253.82,5284.08,5117.57
03/05/2020,5361.10,5490.52,5503.15,5329.24
03/04/2020,5464.89,5400.43,5493.25,5357.35
03/03/2020,5393.17,5408.15,5509.28,5371.66
03/02/2020,5333.52,5416.02,5430.22,5197.57
02/28/2020,5309.90,5310.82,5376.05,5229.56
02/27/2020,5495.60,5571.72,5613.72,5421.31
02/26/2020,5684.55,5646.14,5707.31,5526.14
02/25/2020,5679.68,5825.37,5829.68,5670.71
02/24/2020,5791.87,5875.86,5884.86,5765.17
02/21/2020,6029.72,6035.03,6067.29,5995.14
02/20/2020,6062.30,6105.17,6110.95,6062.30
02/19/2020,6111.24,6086.11,6111.41,6072.66
02/18/2020,6056.82,6042.38,6079.50,6039.94
02/17/2020,6085.95,6079.53,6088.60,6064.92
02/14/2020,6069.35,6096.07,6096.07,6067.14
02/13/2020,6093.14,6076.92,6098.26,6028.28
02/12/2020,6104.73,6064.25,6104.73,6062.97
02/11/2020,6054.76,6047.96,6060.97,6032.79
02/10/2020,6015.67,6008.48,6018.31,5993.91
02/07/2020,6029.75,6027.54,6044.97,5999.95
02/06/2020,6038.18,6045.04,6050.94,6008.55
02/05/2020,5985.40,5919.06,6004.33,5912.49
02/04/2020,5935.05,5863.36,5935.05,5862.82
02/03/2020,5832.51,5822.04,5857.40,5804.14
01/31/2020,5806.34,5891.71,5894.69,5799.04
01/30/2020,5871.77,5886.02,5904.08,5846.45
01/29/2020,5954.89,5921.97,5969.73,5916.23
01/28/2020,5925.82,5886.81,5933.72,5857.23
01/27/2020,5863.02,5924.06,5942.83,5851.00
01/24/2020,6024.26,6019.60,6064.55,6016.77
01/23/2020,5971.79,5992.47,6024.32,5961.87
01/22/2020,6010.98,6053.85,6069.26,6005.77
01/21/2020,6045.99,6034.24,6045.99,5994.17
01/20/2020,6078.54,6092.97,6095.84,6071.17
01/17/2020,6100.72,6066.29,6109.81,6063.55
01/16/2020,6039.03,6039.62,6058.97,6021.03
01/15/2020,6032.61,6042.72,6053.01,6011.28
01/14/2020,6040.89,6037.45,6046.12,5980.05
01/13/2020,6036.14,6040.91,6058.69,6018.33
01/10/2020,6037.11,6056.74,6057.83,6028.29
01/09/2020,6042.55,6066.75,6071.66,6034.15
01/08/2020,6031.00,5986.81,6031.00,5972.77
01/07/2020,6012.35,6033.22,6065.74,6000.00
01/06/2020,6013.59,6001.21,6017.97,5955.25
01/03/2020,6044.16,6007.96,6044.16,5994.59
01/02/2020,6041.50,6016.61,6062.92,6011.21
12/30/2019,5978.06,5970.59,5987.22,5958.25
12/27/2019,6037.39,6039.95,6065.00,6027.72
12/23/2019,6029.55,6027.19,6033.99,6025.62
12/20/2019,6021.53,5979.53,6024.17,5966.88
12/19/2019,5972.28,5963.87,5972.28,5942.88
12/18/2019,5959.60,5971.40,5983.02,5959.60
12/17/2019,5968.26,5989.48,5989.48,5955.36
12/16/2019,5991.66,5946.65,6003.38,5942.30
12/13/2019,5919.02,5968.86,5972.17,5907.22
12/12/2019,5884.26,5871.20,5915.65,5845.00
12/11/2019,5860.88,5844.02,5865.88,5825.42
12/10/2019,5848.03,5833.48,5851.11,5776.67
12/09/2019,5837.25,5865.73,5870.79,5836.14
12/06/2019,5871.91,5815.75,5871.91,5811.29
12/05/2019,5801.55,5808.26,5849.78,5801.46
12/04/2019,5799.68,5725.97,5812.71,5725.97
12/03/2019,5727.22,5787.14,5800.93,5698.40
12/02/2019,5786.74,5910.12,5947.68,5781.03
11/29/2019,5905.17,5895.89,5929.79,5885.66
11/28/2019,5912.72,5909.95,5919.13,5900.21
11/27/2019,5926.84,5943.45,5947.30,5921.92
11/26/2019,5929.62,5927.41,5941.51,5909.93
11/25/2019,5924.86,5917.84,5933.75,5908.29
11/22/2019,5893.13,5885.61,5930.46,5885.61
11/21/2019,5881.21,5860.55,5895.57,5834.26
11/20/2019,5894.03,5880.69,5902.95,5859.58
11/19/2019,5909.05,5936.99,5966.79,5895.91
11/18/2019,5929.79,5939.64,5942.47,5900.35
11/15/2019,5939.27,5933.07,5947.62,5907.95
11/14/2019,5901.08,5902.40,5916.90,5894.07
11/13/2019,5907.09,5908.16,5917.57,5874.06
11/12/2019,5919.75,5904.27,5931.19,5897.30
11/11/2019,5893.82,5873.74,5906.33,5871.71
11/08/2019,5889.70,5867.42,5889.70,5861.61
11/07/2019,5890.99,5888.84,5894.87,5871.18
11/06/2019,5866.74,5847.61,5876.27,5838.40
11/05/2019,5846.89,5825.60,5850.01,5818.94
11/04/2019,5824.30,5788.36,5833.69,5784.43
11/01/2019,5761.89,5749.48,5778.29,5739.70
10/31/2019,5729.86,5770.26,5778.24,5718.63
10/30/2019,5765.87,5749.69,5765.87,5727.14
10/29/2019,5740.14,5728.10,5742.08,5715.26
10/28/2019,5730.57,5720.73,5747.10,5711.10
10/25/2019,5722.15,5694.90,5722.64,5671.82
10/24/2019,5684.33,5678.26,5691.50,5659.95
10/23/2019,5653.44,5617.30,5657.65,5616.02
10/22/2019,5657.69,5644.98,5658.65,5612.86
10/21/2019,5648.35,5633.04,5664.58,5625.10
10/18/2019,5673.07,0.00,0.00,0.00
10/17/2019,5673.07,5679.92,5737.15,5673.07
10/16/2019,5696.90,5703.39,5708.91,5677.96
10/15/2019,5702.05,5676.74,5724.31,5659.69
10/14/2019,5643.08,5633.07,5649.67,5600.11
10/11/2019,5665.48,5576.95,5667.40,5574.26
10/10/2019,5569.05,5520.98,5581.07,5487.17
10/09/2019,5499.14,5458.16,5515.64,5447.01
10/08/2019,5456.62,5526.01,5531.29,5451.72
10/07/2019,5521.61,5476.77,5524.19,5461.59
10/04/2019,5488.32,5456.83,5488.32,5426.00
10/02/2019,5438.77,5432.01,5472.62,5393.49
10/01/2019,5597.63,5696.20,5704.93,5594.93
09/30/2019,5677.79,5636.15,5678.20,5624.94
09/27/2019,5640.58,5627.44,5645.36,5621.58
09/26/2019,5620.57,5573.63,5632.15,5572.41
09/25/2019,5583.80,5598.50,5600.76,5531.62
09/24/2019,5628.33,5644.46,5648.46,5625.24
09/23/2019,5630.76,5679.31,5683.93,5619.29
09/20/2019,5690.78,5655.37,5696.25,5647.53
09/19/2019,5659.08,5632.85,5662.86,5632.85
09/18/2019,5620.65,5609.92,5634.79,5601.65
09/17/2019,5615.51,5602.96,5619.45,5587.74
09/16/2019,5602.23,5626.61,5632.74,5602.23
09/13/2019,5655.46,5649.23,5672.07,5638.17
09/12/2019,5618.06,0.00,0.00,0.00
09/11/2019,5618.06,5606.43,5626.05,5606.43
09/10/2019,5593.21,5586.88,5596.94,5555.51
09/09/2019,5588.95,5606.36,5611.59,5579.93
09/06/2019,5603.99,5592.07,5610.70,5581.54
09/05/2019,5593.37,5569.59,5605.88,5559.82
09/04/2019,5532.07,5518.92,5537.10,5508.50
09/03/2019,5466.07,5484.36,5484.54,5441.18
09/02/2019,5493.04,5483.43,5502.58,5479.82
08/30/2019,5480.48,5451.60,5504.01,5446.58
08/29/2019,5449.97,5359.00,5452.90,5354.55
08/28/2019,5368.80,5372.08,5375.04,5322.99
08/27/2019,5387.09,5349.85,5399.18,5321.88
08/26/2019,5351.02,5310.16,5377.02,5300.99
08/23/2019,5326.87,5413.41,5421.28,5326.87
08/22/2019,5388.25,5414.81,5439.64,5378.25
08/21/2019,5435.48,5360.03,5441.35,5360.03
08/20/2019,5344.64,5363.59,5391.23,5328.94
08/19/2019,5371.56,5333.13,5378.74,5325.72
08/16/2019,5300.79,5254.62,5306.07,5249.33
08/15/2019,5236.93,5274.90,5278.07,5170.77
08/14/2019,5251.30,5367.54,5367.54,5233.86
08/13/2019,5363.07,5292.94,5402.99,5268.47
08/12/2019,5310.31,5362.39,5386.46,5293.76
08/09/2019,5327.92,5368.84,5374.90,5317.91
08/08/2019,5387.96,5333.18,5387.96,5305.86
08/07/2019,5266.51,5252.73,5312.31,5226.39
08/06/2019,5234.65,5245.52,5297.45,5234.65
08/05/2019,5241.55,5296.08,5315.60,5230.46
08/02/2019,5359.00,5427.55,5455.13,5350.76
08/01/2019,5557.41,5500.91,5563.65,5499.88
07/31/2019,5518.90,5511.51,5538.59,5503.13
07/30/2019,5511.07,5610.73,5611.00,5496.77
07/29/2019,5601.10,5598.65,5624.34,5590.82
07/26/2019,5610.05,5572.72,5614.25,5568.83
07/25/2019,5578.05,5646.73,5672.77,5549.66
07/24/2019,5605.87,5617.86,5627.08,5583.14
07/23/2019,5618.16,5590.60,5638.66,5580.52
07/22/2019,5567.02,5550.30,5575.74,5545.61
07/19/2019,5552.34,5580.99,5598.00,5534.25
07/18/2019,5550.55,5538.03,5585.81,5533.47
07/17/2019,5571.71,5602.25,5621.21,5567.85
07/16/2019,5614.38,5574.18,5626.79,5573.36
07/15/2019,5578.21,5581.11,5606.48,5550.86
07/12/2019,5572.86,5559.16,5587.84,5552.58
07/11/2019,5551.95,5589.68,5592.30,5549.91
07/10/2019,5567.59,5562.44,5606.18,5557.66
07/09/2019,5572.10,5578.34,5582.77,5544.62
07/08/2019,5589.19,5580.26,5598.97,5572.77
07/05/2019,5593.72,5613.92,5616.63,5573.35
07/04/2019,5620.73,5622.80,5629.79,5613.03
07/03/2019,5618.81,5579.24,5618.81,5579.04
07/02/2019,5576.82,5578.38,5582.91,5556.76
07/01/2019,5567.91,5584.13,5611.28,5567.91
06/28/2019,5538.97,5491.17,5545.06,5486.28
06/27/2019,5493.61,5508.38,5511.22,5465.62
06/26/2019,5500.72,5504.67,5531.45,5497.22
06/25/2019,5514.57,5499.82,5523.57,5499.65
06/24/2019,5521.71,5534.35,5547.11,5514.14
06/21/2019,5528.33,5534.43,5582.24,5518.39
06/20/2019,5535.57,5551.03,5564.13,5535.57
06/19/2019,5518.45,5513.32,5521.81,5496.54
06/18/2019,5509.73,5386.38,5516.06,5376.12
06/17/2019,5390.95,5370.76,5408.75,5368.07
06/14/2019,5367.62,5367.10,5369.38,5342.15
06/13/2019,5375.63,5361.60,5392.51,5353.11
06/12/2019,5374.92,5379.15,5394.85,5358.81
06/11/2019,5408.45,5382.88,5431.54,5381.31
06/07/2019,5382.50,5382.29,5397.35,5369.82
06/06/2019,5278.43,5293.72,5332.69,5264.62
06/05/2019,5292.00,5271.26,5306.83,5265.60
06/04/2019,5268.26,5204.22,5278.91,5191.61
06/03/2019,5241.46,5171.61,5241.46,5152.30
05/31/2019,5207.63,5198.76,5208.07,5160.91
05/30/2019,5248.91,5241.95,5258.05,5229.74
05/29/2019,5222.12,5249.27,5252.52,5203.81
05/28/2019,5312.69,5343.30,5351.09,5300.80
05/27/2019,5336.19,5341.39,5364.22,5323.17
05/24/2019,5316.51,5307.80,5337.66,5302.52
05/23/2019,5281.37,5335.12,5340.38,5272.78
05/22/2019,5378.98,5381.69,5399.72,5345.28
05/21/2019,5385.46,5373.01,5394.91,5350.13
05/20/2019,5358.59,5425.30,5438.60,5333.31
05/17/2019,5438.23,5428.17,5450.65,5401.66
05/16/2019,5448.11,5365.37,5448.11,5346.54
05/15/2019,5374.26,5348.34,5374.26,5297.30
05/14/2019,5341.35,5292.08,5341.35,5288.92
05/13/2019,5262.57,5332.30,5334.06,5247.66
05/10/2019,5327.44,5353.50,5372.25,5312.01
05/09/2019,5313.16,5358.10,5363.77,5307.06
05/08/2019,5417.59,5388.72,5426.32,5378.18
05/07/2019,5395.75,5478.55,5490.33,5387.99
05/06/2019,5483.52,5450.83,5489.54,5422.59
05/03/2019,5548.84,5537.46,5563.12,5535.58
05/02/2019,5538.86,5568.20,5573.16,5537.99
04/30/2019,5586.41,5570.43,5586.41,5553.10
04/29/2019,5580.98,5567.09,5593.60,5547.12
04/26/2019,5569.36,5570.07,5575.25,5546.82
04/25/2019,5557.67,5569.21,5571.86,5538.30
04/24/2019,5576.06,5581.16,5597.60,5557.21
04/23/2019,5591.69,5577.52,5596.21,5564.94
04/18/2019,5580.38,5548.66,5601.38,5527.94
04/17/2019,5563.09,5528.01,5569.28,5522.61
04/16/2019,5528.67,5510.72,5532.31,5503.35
04/15/2019,5508.73,5501.51,5518.37,5497.53
04/12/2019,5502.70,5478.95,5510.99,5474.36
04/11/2019,5485.72,5474.33,5498.89,5446.20
04/10/2019,5449.88,5442.68,5461.34,5440.32
04/09/2019,5436.42,5453.00,5491.85,5436.42
04/08/2019,5471.78,5471.74,5486.63,5462.38
04/05/2019,5476.20,5469.34,5486.00,5464.85
04/04/2019,5463.80,5460.83,5474.41,5448.40
04/03/2019,5468.91,5458.02,5473.92,5451.44
04/02/2019,5423.47,5409.68,5433.51,5403.44
04/01/2019,5405.53,5394.50,5414.53,5376.18
03/29/2019,5350.53,5334.56,5356.07,5315.11
03/28/2019,5296.54,5299.03,5327.73,5291.64
03/27/2019,5301.24,5312.70,5340.05,5279.65
03/26/2019,5307.38,5271.14,5315.29,5257.79
03/25/2019,5260.64,5211.76,5276.74,5211.76
03/22/2019,5269.92,5394.46,5398.47,5264.13
03/21/2019,5378.85,5378.41,5393.33,5349.00
03/20/2019,5382.66,5417.21,5429.44,5382.66
03/19/2019,5425.90,5406.23,5443.10,5403.58
03/18/2019,5412.83,5403.54,5416.49,5401.47
03/15/2019,5405.32,5352.88,5421.51,5351.88
03/14/2019,5349.78,5308.75,5358.41,5308.75
03/13/2019,5306.38,5263.01,5309.77,5261.89
03/12/2019,5270.25,5290.94,5294.83,5245.76
03/11/2019,5265.96,5253.49,5268.59,5230.16
03/08/2019,5231.22,5233.97,5252.35,5221.03
03/07/2019,5267.92,5282.14,5306.09,5249.32
03/06/2019,5288.81,5288.40,5314.97,5281.95
03/05/2019,5297.52,5288.55,5297.99,5267.57
03/04/2019,5286.57,5291.13,5310.64,5283.35
03/01/2019,5265.19,5267.14,5286.69,5262.47
02/28/2019,5240.53,5204.77,5247.55,5204.77
02/27/2019,5225.35,5218.12,5236.83,5211.54
02/26/2019,5238.72,5212.86,5248.50,5197.29
02/25/2019,5231.85,5228.25,5242.22,5219.39
02/22/2019,5215.85,5190.94,5226.80,5190.28
02/21/2019,5196.11,5200.12,5206.38,5180.62
02/20/2019,5195.95,5168.59,5202.90,5159.06
02/19/2019,5160.52,5163.87,5176.41,5137.17
02/18/2019,5168.54,5149.06,5170.96,5147.81
02/15/2019,5153.19,5061.54,5164.58,5059.50
02/14/2019,5062.52,5117.79,5117.79,5062.52
02/13/2019,5074.27,5071.54,5092.19,5061.60
02/12/2019,5056.35,5052.33,5073.79,5039.99
02/11/2019,5014.47,4988.09,5023.29,4986.30
02/08/2019,4961.64,4980.81,5005.64,4946.14
02/07/2019,4985.56,5075.75,5083.89,4985.56
02/06/2019,5079.05,5060.65,5083.81,5058.04
02/05/2019,5083.34,5009.83,5083.34,4997.53
02/04/2019,5000.19,5014.31,5019.40,4970.70
02/01/2019,5019.26,5004.65,5023.37,4980.50
01/31/2019,4992.72,4993.09,5016.28,4955.50
01/30/2019,4974.76,4943.68,4974.76,4942.64
01/29/2019,4928.18,4889.34,4949.45,4879.66
01/28/2019,4888.58,4903.95,4912.10,4878.62
01/25/2019,4925.82,4895.59,4931.80,4890.90
01/24/2019,4871.96,4839.59,4883.90,4832.40
01/23/2019,4840.38,4831.92,4875.41,4820.14
01/22/2019,4847.53,4841.18,4863.30,4824.06
01/21/2019,4867.78,4865.79,4872.62,4859.76
01/18/2019,4875.93,4825.97,4881.57,4824.26
01/17/2019,4794.37,4782.63,4801.67,4772.64
01/16/2019,4810.74,4811.59,4816.49,4784.79
01/15/2019,4786.17,4799.58,4816.73,4754.69
01/14/2019,4762.75,4740.31,4773.15,4730.55
01/11/2019,4781.34,4814.66,4821.28,4760.84
01/10/2019,4805.66,4788.76,4805.66,4759.76
01/09/2019,4813.58,4811.18,4843.48,4801.83
01/08/2019,4773.27,4722.16,4810.27,4719.23
01/07/2019,4719.17,4757.01,4760.27,4690.22
01/04/2019,4737.12,4649.63,4750.51,4636.79
01/03/2019,4611.49,4641.80,4671.28,4607.68
01/02/2019,4689.39,4642.18,4699.98,4606.20
12/28/2018,4730.69,4708.74,4731.49,4696.12
12/27/2018,4598.61,4689.20,4692.43,4555.99
12/21/2018,4626.39,4650.42,4664.20,4622.03
12/20/2018,4692.46,4709.75,4719.61,4685.61
12/19/2018,4777.45,4766.73,4794.01,4761.63
12/18/2018,4754.08,4773.19,4804.98,4754.08
12/17/2018,4799.87,4840.12,4847.50,4788.88
12/14/2018,4853.70,4853.12,4873.16,4822.89
12/13/2018,4896.92,4926.86,4935.48,4890.44
12/12/2018,4909.45,4834.24,4924.66,4829.12
12/11/2018,4806.20,4781.94,4853.92,4770.07
12/10/2018,4742.38,4797.92,4809.98,4732.02
12/07/2018,4813.13,4813.62,4877.13,4812.38
12/06/2018,4780.46,4898.35,4898.35,4760.98
12/05/2018,4944.37,4963.18,4976.63,4941.45
12/04/2018,5012.66,5036.95,5043.26,5012.48
12/03/2018,5053.98,5112.58,5115.13,5043.20
11/30/2018,5003.92,5016.45,5016.86,4974.99
11/29/2018,5006.25,5026.66,5036.81,4995.95
11/28/2018,4983.24,4998.14,5007.47,4977.93
11/27/2018,4983.15,4992.53,5013.69,4958.71
11/26/2018,4994.98,4982.54,5023.78,4973.71
11/23/2018,4946.95,4939.79,4968.50,4913.72
11/22/2018,4938.14,4958.89,4961.35,4923.80
11/21/2018,4975.50,4949.72,4978.92,4930.25
11/20/2018,4924.89,4962.85,4967.98,4894.30
11/19/2018,4985.45,5058.97,5062.75,4979.98
11/16/2018,5025.20,5068.64,5079.16,4986.19
11/15/2018,5033.62,5097.09,5106.56,4993.48
11/14/2018,5068.85,5062.44,5131.04,5026.22
